date,open,high,low,close,volume
2024-04-02,486.0,494.260009765625,485.989990234375,493.19000244140625,4433110
2024-04-03,495.3999938964844,513.3599853515625,491.760009765625,511.2900085449219,11588495
2024-04-04,514.989990234375,514.989990234375,497.20001220703125,499.8599853515625,7019985
2024-04-05,502.1099853515625,506.3999938964844,499.6199951171875,503.7699890136719,3253480
2024-04-08,508.5899963378906,516.0599975585938,505.3999938964844,513.8400268554688,3678905
2024-04-09,518.0,521.1300048828125,504.6199951171875,510.0799865722656,4766875
2024-04-10,511.989990234375,513.25,503.8999938964844,505.6099853515625,3504425
2024-04-12,503.989990234375,503.989990234375,495.7799987792969,497.1199951171875,4144555
2024-04-15,498.6000061035156,498.6000061035156,481.6099853515625,482.92999267578125,4750690
2024-04-16,480.0,484.79998779296875,473.6700134277344,480.1499938964844,4033025
2024-04-18,483.9800109863281,488.45001220703125,472.2200012207031,474.2900085449219,6791185
2024-04-19,469.9700012207031,475.7300109863281,465.0199890136719,473.30999755859375,4797160
2024-04-22,478.0,486.4599914550781,474.79998779296875,484.92999267578125,3489700
2024-04-23,488.3900146484375,491.2799987792969,483.4200134277344,485.3900146484375,2892585
2024-04-24,485.3999938964844,496.3399963378906,483.6000061035156,492.2099914550781,8459300
2024-04-25,491.79998779296875,500.8599853515625,484.45001220703125,498.3699951171875,14587660
2024-04-26,502.5,507.3900146484375,467.3999938964844,499.7200012207031,20810260
2024-04-29,513.989990234375,515.3900146484375,486.04998779296875,498.44000244140625,11904615
2024-04-30,498.6000061035156,515.760009765625,496.79998779296875,510.3399963378906,13426225
2024-05-02,509.30999755859375,519.7999877929688,507.0,516.4199829101562,9243475
2024-05-03,520.0,531.5999755859375,515.030029296875,517.7100219726562,7622145
2024-05-06,520.0,521.7899780273438,499.7699890136719,509.510009765625,4326785
2024-05-07,509.510009765625,513.0,488.3299865722656,497.1600036621094,7825870
2024-05-08,496.70001220703125,499.6000061035156,486.54998779296875,489.6000061035156,7324775
2024-05-09,489.6000061035156,494.8299865722656,470.8399963378906,472.17999267578125,4104015
2024-05-10,474.79998779296875,481.3399963378906,466.2200012207031,468.8699951171875,10984650
2024-05-13,469.0,470.92999267578125,455.75,460.3599853515625,8390345
2024-05-14,469.0,483.57000732421875,463.3599853515625,466.07000732421875,12376035
2024-05-15,467.6000061035156,468.3999938964844,460.6099853515625,464.0,4269680
2024-05-16,467.3999938964844,469.1600036621094,453.0,467.739990234375,12445545
2024-05-17,468.79998779296875,477.3299865722656,464.20001220703125,474.32000732421875,4729135
2024-05-21,474.0,477.8999938964844,469.7300109863281,474.6499938964844,3935580
2024-05-22,474.6499938964844,475.9700012207031,466.4200134277344,467.3500061035156,3465540
2024-05-23,469.20001220703125,481.94000244140625,465.70001220703125,480.0899963378906,5512760
2024-05-24,479.9700012207031,485.7900085449219,472.5400085449219,479.5,4877325
2024-05-27,482.0,484.70001220703125,475.20001220703125,476.0,3398210
2024-05-28,478.0,486.6000061035156,475.0,478.739990234375,6493910
2024-05-29,475.010009765625,479.5299987792969,471.6000061035156,474.92999267578125,2197930
2024-05-30,473.20001220703125,476.0,458.3999938964844,460.5400085449219,6688165
2024-05-31,463.7799987792969,477.4700012207031,462.7300109863281,470.80999755859375,12916455
2024-06-03,490.0,509.3900146484375,485.04998779296875,501.8299865722656,15161795
2024-06-04,508.0,508.0,438.6000061035156,452.1400146484375,17788625
2024-06-05,448.3800048828125,479.5799865722656,446.0,477.489990234375,7114095
2024-06-06,486.0,507.0,480.010009765625,494.9599914550781,10501485
2024-06-07,495.8699951171875,501.3900146484375,492.010009765625,499.5899963378906,3706890
2024-06-10,502.0,510.5,497.0400085449219,503.82000732421875,4849020
2024-06-11,502.989990234375,510.4100036621094,498.0,506.6000061035156,4681350
2024-06-12,506.95001220703125,516.6900024414062,506.1099853515625,513.3900146484375,3510365
2024-06-13,518.4000244140625,539.530029296875,516.219970703125,536.8599853515625,10022455
2024-06-14,542.4000244140625,549.4000244140625,539.010009765625,546.4299926757812,15318425
2024-06-18,549.7899780273438,568.22998046875,546.469970703125,565.9500122070312,12393205
2024-06-19,565.9600219726562,566.2000122070312,552.0,558.25,9175135
2024-06-20,560.9099731445312,570.9000244140625,552.9500122070312,561.0399780273438,6948810
2024-06-21,562.0,568.4000244140625,559.0,564.3300170898438,9672340
2024-06-24,563.8599853515625,578.0,555.969970703125,576.4500122070312,5367855
2024-06-25,576.6500244140625,600.0,572.3300170898438,597.969970703125,15844875
2024-06-26,597.1599731445312,611.8900146484375,591.719970703125,597.8099975585938,9032225
2024-06-27,597.4099731445312,599.3300170898438,584.7899780273438,590.2100219726562,12298175
2024-06-28,590.2100219726562,593.8599853515625,580.0,582.2999877929688,6005455
2024-07-01,580.4099731445312,588.4000244140625,580.4099731445312,584.8499755859375,6673330
2024-07-02,585.4000244140625,588.0,563.1300048828125,564.97998046875,12638725
2024-07-03,568.0,577.0,561.1099853515625,570.0900268554688,7945600
2024-07-04,573.5900268554688,573.5999755859375,564.0,566.75,3958315
2024-07-05,567.0,574.4500122070312,562.8599853515625,573.1699829101562,6163345
2024-07-08,571.2000122070312,571.2000122070312,559.219970703125,561.6199951171875,4065755
2024-07-09,561.780029296875,562.7899780273438,555.030029296875,558.4000244140625,6359760
2024-07-10,558.7899780273438,560.9299926757812,541.0,552.4199829101562,8300735
2024-07-11,552.4199829101562,557.0900268554688,542.8300170898438,547.7999877929688,5689115
2024-07-12,550.0,572.0,550.0,558.8800048828125,9030805
2024-07-15,562.5999755859375,577.7999877929688,561.4400024414062,576.4600219726562,7400215
2024-07-16,577.3800048828125,580.0,560.4000244140625,562.7000122070312,4907090
2024-07-18,555.4000244140625,574.7899780273438,555.4000244140625,573.4600219726562,4119020
2024-07-19,572.0,575.1699829101562,557.8699951171875,562.1699829101562,3677715
2024-07-22,559.97998046875,569.5900268554688,552.8099975585938,565.47998046875,2717785
2024-07-23,565.4000244140625,565.4000244140625,532.6799926757812,547.8400268554688,12227465
2024-07-24,547.7999877929688,552.0,533.0599975585938,544.8499755859375,5130575
2024-07-25,539.9000244140625,542.0,527.0999755859375,535.7999877929688,10445410
2024-07-26,541.1599731445312,608.7999877929688,538.0,585.0,32196680
2024-07-29,594.0,607.1500244140625,581.0,588.5999755859375,12753435
2024-07-30,588.5999755859375,596.280029296875,578.4000244140625,582.4099731445312,9486875
2024-07-31,586.780029296875,589.4099731445312,583.2100219726562,586.3900146484375,4655790
2024-08-01,586.5800170898438,599.7999877929688,583.989990234375,597.8499755859375,8859720
2024-08-02,589.0,604.5800170898438,584.0,598.4199829101562,8905205
2024-08-05,575.2000122070312,588.3699951171875,561.6199951171875,578.2899780273438,9480440
2024-08-06,584.030029296875,588.0900268554688,565.0,567.3599853515625,5917390
2024-08-07,578.02001953125,586.4199829101562,574.1099853515625,585.010009765625,3986695
2024-08-08,584.0,584.0,571.719970703125,574.4400024414062,4434050
2024-08-09,582.0,594.6699829101562,576.02001953125,591.6199951171875,4568775
2024-08-12,589.989990234375,603.0,585.52001953125,595.219970703125,5709795
2024-08-13,596.0,599.0900268554688,572.0999755859375,578.27001953125,7249815
2024-08-14,580.2000122070312,583.3200073242188,572.7999877929688,579.02001953125,3626125
2024-08-16,582.5999755859375,598.3800048828125,580.4099731445312,596.2999877929688,4976095
2024-08-19,605.5999755859375,617.0,602.6099853515625,615.1199951171875,9092170
2024-08-20,623.5999755859375,635.4000244140625,610.4600219726562,631.969970703125,12149555
2024-08-21,627.989990234375,638.0,623.3699951171875,631.8099975585938,5227030
2024-08-22,633.0,633.3900146484375,624.6599731445312,628.719970703125,4610695
2024-08-23,632.0,632.4600219726562,623.5399780273438,625.3099975585938,2466965
2024-08-26,628.0,635.9500122070312,622.2000122070312,632.4299926757812,3366050
2024-08-27,630.780029296875,653.780029296875,623.2000122070312,645.8900146484375,9915805
2024-08-28,645.0,649.5999755859375,638.3499755859375,640.3699951171875,3352220
2024-08-29,639.7999877929688,652.4000244140625,634.9099731445312,640.0999755859375,5976425
2024-08-30,640.1500244140625,644.8800048828125,635.4000244140625,640.9000244140625,11026125
2024-09-02,643.989990234375,651.6799926757812,642.8099975585938,645.0499877929688,3165735
2024-09-03,642.2000122070312,656.6099853515625,638.010009765625,654.3200073242188,7181415
2024-09-04,647.4099731445312,656.3900146484375,645.2000122070312,648.7899780273438,3467420
2024-09-05,649.3900146484375,658.7999877929688,645.8300170898438,649.0999755859375,3368300
2024-09-06,650.780029296875,653.3900146484375,644.0399780273438,647.1300048828125,3058060
2024-09-09,658.0,664.6400146484375,643.219970703125,663.1400146484375,8095085
2024-09-10,665.5800170898438,667.5800170898438,646.030029296875,652.010009765625,6190070
2024-09-11,653.010009765625,659.5999755859375,650.8200073242188,655.97998046875,2946285
2024-09-12,660.0,682.47998046875,659.1099853515625,680.1500244140625,9163615
2024-09-13,679.9400024414062,685.0,673.0,673.6500244140625,4786700
2024-09-16,675.5999755859375,687.969970703125,672.52001953125,683.7899780273438,4724820
2024-09-17,683.0,693.3499755859375,681.489990234375,684.9199829101562,8030320
2024-09-18,688.9000244140625,717.989990234375,688.0,714.9400024414062,10582475
2024-09-19,714.3099975585938,724.72998046875,700.0,705.0700073242188,6428925
2024-09-20,707.7999877929688,717.2000122070312,703.4000244140625,706.4199829101562,6407140
