date,open,high,low,close,volume
2025-11-11,2091.7000,2093.0500,1953.3000,1987.7500,187053
2025-11-12,2010.0500,2040.0000,1996.0000,2035.9000,54088
2025-11-13,2042.8500,2071.0000,2033.3500,2056.0500,43878
2025-11-14,2034.0500,2071.1001,2034.0500,2064.0000,19322
2025-11-17,2064.0000,2081.8501,2055.0000,2079.6499,9254
2025-11-18,2078.8501,2078.8501,2047.4500,2050.4500,18191
2025-11-19,2050.0000,2056.2500,2035.1000,2050.1001,15707
2025-11-20,2052.1499,2105.0000,2044.6500,2096.2000,104865
2025-11-21,2096.2500,2096.2500,2046.8500,2054.0000,20126
2025-11-24,2060.3501,2063.5000,2026.0000,2030.6000,28959
2025-11-25,2031.3500,2047.4000,2028.0000,2030.3500,18962
2025-11-26,2033.0000,2088.3501,2031.5000,2083.8000,39810
2025-11-27,2080.2000,2117.0000,2076.0000,2103.2500,50121
2025-11-28,2108.0000,2111.9500,2086.0000,2094.3501,19494
2025-12-01,2105.0000,2105.1001,2075.0000,2081.5500,15805
2025-12-02,2061.3000,2080.2500,2060.0000,2065.6499,25287
2025-12-03,2062.6001,2065.7000,2035.9500,2045.1000,9791
2025-12-04,2045.1000,2061.7500,2034.9500,2050.2000,11896
2025-12-05,2050.2000,2110.0000,2046.8500,2096.0500,48305
2025-12-08,2096.1001,2096.3999,2039.5000,2058.8999,11369
2025-12-09,2057.3000,2080.8000,2040.0000,2069.2500,16038
2025-12-10,2046.0500,2098.2000,2046.0500,2065.1499,17187
2025-12-11,2065.7000,2076.5500,2050.0000,2065.1001,12394
2025-12-12,2090.9500,2092.0000,2069.1499,2086.0000,10761
2025-12-15,2072.3000,2076.2000,2061.0000,2069.5000,19853
2025-12-16,2070.0000,2070.0000,2028.2000,2035.2500,20819
2025-12-17,2035.0000,2043.4500,2012.0000,2021.2000,217273
2025-12-18,2021.2000,2037.7000,2001.8500,2025.7500,14452
2025-12-19,2025.4500,2055.0000,2020.9000,2043.9000,25467
2025-12-22,2033.6000,2053.7500,2033.6000,2050.5500,42155
2025-12-23,2057.1001,2057.4500,2042.3500,2047.3500,14586
2025-12-24,2047.4000,2064.2500,2025.3000,2035.8500,22861
2025-12-25,2035.8500,2035.8500,2035.8500,2035.8500,0
2025-12-26,2026.9500,2034.9500,2005.2000,2019.0500,25913
2025-12-29,2011.3000,2022.0000,1996.7000,2011.7000,42146
2025-12-30,2001.6000,2046.0000,1980.5500,2036.7500,22286
2025-12-31,2030.0000,2044.5000,2010.5000,2038.8000,33685
2026-01-01,2042.5500,2048.0000,2029.0000,2037.0500,9464
2026-01-02,2036.6000,2049.3000,2027.0500,2038.2500,20164
2026-01-05,2028.0500,2044.2500,2028.0500,2039.3500,11153
2026-01-06,2030.6500,2081.5000,2030.6500,2044.2000,41010
2026-01-07,2044.0000,2044.0000,2021.7000,2032.4000,15490
2026-01-08,2020.2000,2028.0000,1990.5000,2008.7500,57579
2026-01-09,2010.0000,2014.2000,1982.6500,1992.7000,9172
2026-01-12,1992.0000,2006.5000,1972.2500,1998.6500,96595
2026-01-13,1998.9500,2015.0000,1991.8500,2011.4500,100917
2026-01-14,2024.1500,2024.1500,1993.6000,2001.5000,24552
2026-01-15,2001.5000,2001.5000,2001.5000,2001.5000,0
2026-01-16,2005.2000,2032.7000,2000.5000,2002.4000,32795
2026-01-19,1985.2500,2025.0000,1985.2500,2018.5500,21818
2026-01-20,2002.3000,2018.0000,1950.4000,1957.0500,181621
2026-01-21,1956.3500,1974.0000,1938.0000,1959.9500,266066
2026-01-22,1965.7000,1996.0000,1965.7000,1993.8000,62079
2026-01-23,1993.9000,1993.9000,1942.6500,1948.6500,17364
2026-01-26,1948.6500,1948.6500,1948.6500,1948.6500,0
2026-01-27,1948.7000,1970.9500,1903.9000,1915.6500,63797
2026-01-28,1916.3000,1943.0000,1910.0000,1941.1000,2124177
2026-01-29,1923.7000,1956.5000,1920.6000,1947.8500,38536
2026-01-30,1938.9000,1955.8500,1926.4000,1953.3500,106155
2026-02-02,1902.3000,1940.0000,1878.6500,1930.2000,28456
2026-02-03,2006.3000,2045.1000,1993.2000,2013.0500,61786
2026-02-04,1901.0500,2032.0000,1901.0500,2019.1500,120231
2026-02-05,1996.7000,2022.5000,1992.3000,2000.5000,95562
2026-02-06,1993.9500,2027.2500,1984.9500,2023.9500,35471
2026-02-09,2025.1000,2034.3500,2019.0000,2024.4500,20083
2026-02-10,2026.2000,2033.3000,2020.3500,2027.8000,30593
2026-02-11,2027.9500,2049.8501,2022.0500,2027.0000,15750
2026-02-12,2020.6500,2041.7500,2016.1000,2036.5500,24757
2026-02-13,2067.7500,2067.7500,2013.8500,2024.2000,18440
2026-02-16,2023.0000,2054.9500,2021.7500,2051.5000,37250
2026-02-17,2051.0000,2051.7000,2033.8500,2044.6000,16338
2026-02-18,2033.5500,2066.0000,2033.5500,2060.6001,31732
2026-02-19,2071.5500,2071.5500,2027.4500,2033.6000,51617
2026-02-20,2021.4000,2063.5000,2021.4000,2057.9500,20327
2026-02-23,2057.7000,2069.4500,2044.0000,2051.0500,10401
2026-02-24,2039.8000,2050.3000,2032.0500,2046.0500,17013
2026-02-25,2050.0000,2075.0000,2043.0000,2049.2500,32249
2026-02-26,2049.4500,2064.3999,2027.5500,2041.3500,21452
2026-02-27,2040.9500,2040.9500,1986.9000,1992.7000,47576
2026-03-02,1953.7000,1989.5000,1926.5500,1943.9500,70915
2026-03-04,1906.0500,1910.0000,1860.1000,1889.1500,115699
2026-03-05,1892.2500,1918.1500,1878.3500,1912.6000,109030
2026-03-06,1911.9500,1911.9500,1865.0000,1869.1500,54184
2026-03-09,1850.0000,1850.0000,1801.6500,1840.6500,40048
2026-03-10,1859.8500,1873.3500,1841.9000,1867.9500,14408
2026-03-11,1864.9500,1875.9000,1791.1000,1794.2500,60961
2026-03-12,1782.2500,1794.9500,1763.0000,1770.9000,49635
2026-03-13,1757.9500,1779.2000,1726.1000,1738.6000,34104
2026-03-16,1742.3000,1783.0500,1729.0000,1771.2500,33153
2026-03-17,1784.0000,1784.0000,1758.9000,1774.9000,65191
2026-03-18,1774.9000,1803.7500,1770.5000,1792.8000,67669
2026-03-19,1765.1500,1778.2000,1704.5500,1712.6500,62425
2026-03-20,1721.7500,1733.9500,1702.9500,1709.7500,149851
2026-03-23,1708.8000,1708.8000,1660.0500,1673.4500,356256
2026-03-24,1732.2500,1732.2500,1671.2500,1704.5500,56104
2026-03-25,1730.8500,1765.0000,1716.0500,1746.1000,336781
2026-03-27,1746.1000,1746.1500,1680.9000,1694.5000,95325
2026-03-30,1690.0000,1690.0000,1627.5000,1631.6000,50353
2026-04-01,1653.2000,1683.6000,1642.9000,1647.7500,38817
2026-04-02,1630.0500,1647.0000,1598.1500,1640.6500,85177
